chr,start,mappability,gc_content,end,HM_RS7_G1_1
chr2,20080000,1,0.6569,20090000,3441
chr2,20090000,1,0.6492,20100000,3119
chr2,20100000,1,0.6496,20110000,3039
chr2,20110000,0.99295,0.614,20120000,3775
chr2,20120000,0.9747,0.6278,20130000,3728
chr2,20130000,1,0.6534,20140000,3763
chr2,20140000,0.983149,0.6141,20150000,4006
chr2,20150000,0.992883,0.5963,20160000,4264
chr2,20160000,1,0.6246,20170000,4232
chr2,20170000,1,0.6157,20180000,4005
chr2,20180000,0.960316,0.6493,20190000,3703
chr2,20190000,1,0.6222,20200000,4068
chr2,20200000,1,0.6138,20210000,4203
chr2,20210000,1,0.6252,20220000,4066
chr2,20220000,1,0.6296,20230000,4252
chr2,20230000,0.98377,0.6099,20240000,4119
chr2,20240000,1,0.6134,20250000,4026
chr2,20250000,1,0.6056,20260000,3894
chr2,20260000,1,0.6093,20270000,3942
chr2,20270000,0.991995,0.6543,20280000,3414
chr2,20280000,1,0.6513,20290000,3325
chr2,20290000,0.9863,0.6395,20300000,3641
chr2,20300000,1,0.6125,20310000,3585
chr2,20310000,1,0.6231,20320000,3801
chr2,20320000,1,0.6173,20330000,3915
chr2,20330000,1,0.6057,20340000,4144
chr2,20340000,1,0.658,20350000,3603
chr2,20350000,1,0.6571,20360000,3878
chr2,20360000,0.998842,0.6543,20370000,3624
chr2,20370000,0.981584,0.6525,20380000,3502
chr2,20380000,1,0.6135,20390000,4056
chr2,20390000,0.990673,0.6134,20400000,4215
chr2,20400000,0.944343,0.676,20410000,3784
chr2,20410000,0.998367,0.6205,20420000,3647
chr2,20420000,1,0.6248,20430000,3750
chr2,20430000,0.99725,0.6305,20440000,5595
chr2,20440000,0.9265,0.6532,20450000,3539
chr2,20450000,1,0.6107,20460000,4209
chr2,20460000,1,0.6457,20470000,9859
chr2,20470000,0.99165,0.5947,20480000,4174
chr2,20480000,1,0.6565,20490000,3442
chr2,20490000,1,0.647,20500000,3618
chr2,20500000,1,0.6108,20510000,3936
chr2,20510000,0.914351,0.6751,20520000,3015
chr2,20520000,0.972238,0.6632,20530000,3531
chr2,20530000,1,0.6129,20540000,5309
chr2,20540000,1,0.6091,20550000,3513
chr2,20550000,0.996967,0.611,20560000,3268
chr2,20560000,1,0.6335,20570000,3580
chr2,20570000,0.974032,0.698,20580000,6416
chr2,20580000,1,0.6617,20590000,3214
chr2,20590000,0.9976,0.6617,20600000,3383
chr2,20600000,1,0.5954,20610000,3744
chr2,20610000,1,0.6412,20620000,3712
chr2,20620000,1,0.6162,20630000,3953
chr2,20630000,1,0.6205,20640000,4037
chr2,20640000,1,0.6451,20650000,3862
chr2,20650000,1,0.6192,20660000,4260
chr2,20660000,1,0.6246,20670000,4039
chr2,20670000,1,0.6333,20680000,3837
chr2,20680000,0.99805,0.6565,20690000,3977
chr2,20690000,0.95285,0.6696,20700000,3439
chr2,20700000,0.972967,0.6262,20710000,3606
chr2,20710000,1,0.6232,20720000,4067
chr2,20720000,1,0.6225,20730000,3961
chr2,20730000,1,0.653,20740000,3679
chr2,20740000,0.9991,0.5889,20750000,4040
chr2,20750000,0.987367,0.6262,20760000,3282
chr2,20760000,0.99215,0.6492,20770000,2295
chr2,20770000,1,0.6182,20780000,1226
chr2,20780000,1,0.6038,20790000,2319
chr2,20790000,1,0.6107,20800000,2863
chr2,20800000,1,0.6371,20810000,2765
chr2,20810000,0.99965,0.6439,20820000,2370
chr2,20820000,1,0.6056,20830000,2748
chr2,20830000,1,0.613,20840000,2458
chr2,20840000,0.939582,0.6518,20850000,2500
chr2,20850000,1,0.6171,20860000,2692
chr2,20860000,0.9954,0.6426,20870000,2520
chr2,20870000,1,0.6087,20880000,2698
chr2,20880000,1,0.6445,20890000,2595
chr2,20890000,1,0.6393,20900000,2582
chr2,20900000,1,0.636,20910000,2600
chr2,20910000,1,0.6457,20920000,2349
chr2,20920000,0.99995,0.5865,20930000,2658
chr2,20930000,0.99975,0.6192,20940000,4536
chr2,20940000,1,0.596,20950000,2949
chr2,20950000,0.976892,0.655,20960000,2365
chr2,20960000,1,0.6355,20970000,2553
chr2,20970000,1,0.62,20980000,2673
chr2,20980000,0.971599,0.6598,20990000,2488
chr2,20990000,0.99895,0.6273,21000000,2434
chr2,21000000,1,0.6105,21010000,2381
chr2,21010000,1,0.5834,21020000,2431
chr2,21020000,1,0.6145,21030000,2733
chr2,21030000,1,0.5681,21040000,2897
chr2,21040000,1,0.602,21050000,2883
chr2,21050000,1,0.6019,21060000,2645
chr2,21060000,0.9499,0.5968,21070000,2729
chr2,21070000,0.889867,0.5828,21080000,2856
chr2,21080000,1,0.5747,21090000,2637
chr2,21090000,1,0.583,21100000,2498
chr2,21100000,0.981943,0.6159,21110000,2186
chr2,21110000,0.9855,0.6136,21120000,2343
chr2,21120000,0.99815,0.5847,21130000,2293
chr2,21130000,0.9836,0.624,21140000,2500
chr2,21140000,1,0.5869,21150000,1756
chr2,21150000,0.8962,0.6509,21160000,2093
chr2,21160000,0.546135,0.6276,21170000,2011
chr2,21170000,0.540516,0.6507,21180000,2316
chr3,0,0.721682,0.5792,10000,3653
chr3,10000,1,0.5785,20000,2967
chr3,20000,1,0.58,30000,2880
chr3,30000,1,0.6456,40000,2329
chr3,40000,1,0.6176,50000,2554
chr3,50000,1,0.5776,60000,5023
chr3,60000,0.98745,0.6339,70000,2437
chr3,70000,1,0.5909,80000,2723
chr3,80000,1,0.5903,90000,2733
chr3,90000,1,0.5781,100000,2701
chr3,100000,1,0.5948,110000,2733
chr3,110000,1,0.6126,120000,2720
chr3,120000,1,0.6144,130000,2615
chr3,130000,1,0.578,140000,2879
chr3,140000,1,0.5906,150000,2879
chr3,150000,1,0.6166,160000,2583
chr3,160000,0.99257,0.6751,170000,2132
chr3,170000,1,0.625,180000,2407
chr3,180000,1,0.638,190000,1276
chr3,190000,1,0.6389,200000,1803
chr3,200000,0.93125,0.6049,210000,1867
chr3,210000,0.93125,0.6163,220000,2528
chr3,220000,0.993633,0.669,230000,2356
chr3,230000,1,0.6191,240000,3177
chr3,240000,0.994238,0.6128,250000,2591
chr3,250000,1,0.665,260000,2382
chr3,260000,1,0.6605,270000,2363
chr3,270000,0.998,0.6383,280000,2390
chr3,280000,0.994217,0.638,290000,2472
chr3,290000,1,0.6255,300000,2764
chr3,300000,0.971999,0.6363,310000,2458
chr3,310000,0.996475,0.6582,320000,2356
chr3,320000,1,0.6372,330000,2441
chr3,330000,1,0.6325,340000,2573
chr3,340000,1,0.6418,350000,2484
chr3,350000,0.995059,0.659,360000,2574
chr3,360000,1,0.6129,370000,2588
chr3,370000,1,0.6304,380000,2374
chr3,380000,1,0.635,390000,2720
chr3,390000,1,0.6234,400000,6141
chr3,400000,1,0.6164,410000,2782
chr3,410000,0.99835,0.6392,420000,2629
chr3,420000,1,0.6543,430000,2444
chr3,430000,1,0.6008,440000,2682
chr3,440000,1,0.6575,450000,2427
chr3,450000,1,0.6428,460000,2699
chr3,460000,0.996433,0.6399,470000,2539
chr3,470000,1,0.6495,480000,2159
chr3,480000,1,0.6446,490000,2174
chr3,490000,1,0.5797,500000,2668
chr3,500000,0.955721,0.6261,510000,2562
chr3,510000,0.9983,0.6073,520000,2698
chr3,520000,1,0.6342,530000,2340
chr3,530000,0.992609,0.6283,540000,1907
chr3,540000,1,0.5946,550000,2322
chr3,550000,1,0.6104,560000,2800
chr3,560000,0.99443,0.5978,570000,2850
chr3,570000,0.972616,0.6322,580000,2608
chr3,580000,0.997033,0.6303,590000,2766
chr3,590000,0.991067,0.6638,600000,2197
chr3,600000,1,0.6245,610000,2653
chr3,610000,0.918489,0.6649,620000,2260
chr3,620000,0.99805,0.6463,630000,2523
chr3,630000,1,0.6304,640000,2683
chr3,640000,1,0.605,650000,2668
chr3,650000,0.9959,0.6529,660000,2627
chr3,660000,1,0.5985,670000,2767
chr3,670000,0.998067,0.6486,680000,2645
chr3,680000,1,0.6241,690000,2582
chr3,690000,0.99595,0.6298,700000,2757
chr3,700000,0.99397,0.6236,710000,2587
chr3,710000,0.99885,0.6489,720000,2374
chr3,720000,0.99835,0.632,730000,2482
chr3,730000,1,0.6417,740000,2401
chr3,740000,1,0.6292,750000,2402
chr3,750000,0.812753,0.6317,760000,2589
chr3,760000,0.86851,0.6414,770000,2519
chr3,770000,0.894021,0.6867,780000,2107
chr3,780000,0.970875,0.6256,790000,2425
chr3,790000,1,0.6537,800000,2599
chr3,800000,1,0.6176,810000,1264
chr3,810000,1,0.5922,820000,2063
chr3,820000,0.830394,0.6163,830000,2648
chr3,830000,1,0.614,840000,2575
chr3,840000,0.966721,0.652,850000,2481
chr3,850000,1,0.6136,860000,2490
chr3,860000,1,0.6217,870000,2613
chr3,870000,1,0.6512,880000,2288
chr3,880000,1,0.6416,890000,2512
chr3,890000,1,0.6618,900000,2420
chr3,900000,1,0.6535,910000,2469
chr3,910000,1,0.6148,920000,2686
chr3,920000,0.756198,0.5983,930000,2339
chr3,930000,1,0.6248,940000,2755
chr3,940000,0.819033,0.6404,950000,2592
chr3,950000,0.9781,0.6294,960000,2658
chr3,960000,1,0.6384,970000,2319
chr3,970000,1,0.6308,980000,2650
chr3,980000,0.9726,0.5972,990000,2788
chr3,990000,0.825083,0.6342,1000000,2569
chr3,1000000,0.98965,0.6881,1010000,2261
chr3,1010000,0.97895,0.6077,1020000,2405
chr3,1020000,1,0.6536,1030000,2455
chr3,1030000,1,0.6606,1040000,2444
chr3,1040000,0.990567,0.6236,1050000,2587
chr3,1050000,0.988567,0.6272,1060000,2560
chr3,1060000,1,0.645,1070000,2518
chr3,1070000,1,0.6611,1080000,2327
chr3,1080000,0.903908,0.679,1090000,2055
chr3,1090000,0.991339,0.7158,1100000,1910
chr3,1100000,0.998267,0.6905,1110000,1908
chr3,1110000,1,0.6229,1120000,2456
chr3,1120000,1,0.6227,1130000,2341
chr3,1130000,0.9964,0.6482,1140000,2600
chr3,1140000,1,0.6191,1150000,2287
chr3,1150000,1,0.6425,1160000,2550
chr3,1160000,0.967668,0.696,1170000,2163
chr3,1170000,0.99785,0.6356,1180000,2339
chr3,1180000,1,0.6091,1190000,2332
chr3,1190000,0.9982,0.615,1200000,2724
chr3,1200000,0.9995,0.6354,1210000,2675
chr3,1210000,1,0.6225,1220000,2620
chr3,1220000,0.967919,0.6217,1230000,2595
chr3,1230000,1,0.6381,1240000,2602
chr3,1240000,0.925043,0.6585,1250000,2352
chr3,1250000,0.651753,0.6429,1260000,2408
chr3,1260000,0.9719,0.6325,1270000,2431
chr3,1270000,1,0.6183,1280000,1936
chr3,1280000,1,0.6225,1290000,2464
chr3,1290000,1,0.6353,1300000,2643
chr3,1300000,1,0.662,1310000,2358
chr3,1310000,1,0.6842,1320000,2194
chr3,1320000,1,0.6489,1330000,2657
chr3,1330000,1,0.6373,1340000,2455
chr3,1340000,0.99865,0.6322,1350000,2542
chr3,1350000,1,0.6348,1360000,7335
chr3,1360000,0.833245,0.6544,1370000,2305
chr3,1370000,0.714962,0.6286,1380000,2400
chr3,1380000,0.954487,0.6266,1390000,2348
chr3,1390000,0.966377,0.6944,1400000,2353
chr3,1400000,1,0.6145,1410000,2399
chr3,1410000,1,0.6919,1420000,2182
chr3,1420000,0.9926,0.6535,1430000,2205
chr3,1430000,0.936558,0.6683,1440000,2394
chr3,1440000,1,0.601,1450000,2700
chr3,1450000,0.6282,0.6704,1460000,2253
chr3,1460000,0.686833,0.6492,1470000,2302
chr3,1470000,1,0.6299,1480000,2720
chr3,1480000,1,0.6114,1490000,2627
chr3,1490000,0.9901,0.6354,1500000,2565
chr3,1500000,1,0.625,1510000,2461
chr3,1510000,1,0.6886,1520000,2191
chr3,1520000,1,0.6579,1530000,2178
chr3,1530000,0.99775,0.6556,1540000,2277
chr3,1540000,1,0.6344,1550000,2445
chr3,1550000,0.9985,0.6609,1560000,2280
chr3,1560000,1,0.6211,1570000,2727
chr3,1570000,1,0.6036,1580000,2327
chr3,1580000,0.99655,0.6398,1590000,2514
chr3,1590000,1,0.618,1600000,2724
chr3,1600000,0.994587,0.6522,1610000,2424
chr3,1610000,0.993567,0.6333,1620000,2796
chr3,1620000,1,0.6457,1630000,2375
chr3,1630000,0.993513,0.6282,1640000,2371
chr3,1640000,0.992132,0.6423,1650000,2216
chr3,1650000,0.957242,0.6581,1660000,2353
chr3,1660000,1,0.6292,1670000,2741
chr3,1670000,1,0.6212,1680000,2744
chr3,1680000,0.901772,0.5883,1690000,2882
chr3,1690000,0.99895,0.6346,1700000,2520
chr3,1700000,0.964975,0.629,1710000,3043
chr3,1710000,0.92735,0.6342,1720000,4270
chr3,1720000,0.72985,0.6122,1730000,2782
chr3,1730000,0.9469,0.6256,1740000,2552
chr3,1740000,0.992,0.6145,1750000,2661
chr3,1750000,0.92965,0.6319,1760000,2377
chr3,1760000,0.935,0.6324,1770000,2216
chr3,1770000,1,0.6294,1780000,2607
chr3,1780000,1,0.6326,1790000,2730
chr3,1790000,0.9804,0.6156,1800000,2472
chr3,1800000,0.780633,0.5959,1810000,2628
chr3,1810000,0.7485,0.625,1820000,2623
chr3,1820000,1,0.6165,1830000,2617
chr3,1830000,0.96445,0.639,1840000,2440
chr3,1840000,1,0.6117,1850000,2689
chr3,1850000,1,0.6444,1860000,6257
chr3,1860000,0.992141,0.6207,1870000,2600
chr3,1870000,1,0.63,1880000,2358
chr3,1880000,0.9894,0.6607,1890000,2270
chr3,1890000,0.952242,0.6624,1900000,2098
chr3,1900000,0.91774,0.6754,1910000,1824
chr3,1910000,0.9784,0.7117,1920000,1811
chr3,1920000,0.939674,0.6794,1930000,2098
chr3,1930000,0.994632,0.6638,1940000,2183
chr3,1940000,1,0.6361,1950000,2385
chr3,1950000,1,0.6496,1960000,2385
chr3,1960000,1,0.6428,1970000,2608
chr3,1970000,1,0.6225,1980000,2664
chr3,1980000,1,0.6446,1990000,2517
chr3,1990000,1,0.6326,2000000,2552
chr3,2000000,1,0.6057,2010000,2619
chr3,2010000,1,0.6147,2020000,2484
chr3,2020000,0.961967,0.6755,2030000,2210
chr3,2030000,0.987525,0.627,2040000,2495
chr3,2040000,0.99645,0.6577,2050000,1953
chr3,2050000,1,0.6518,2060000,2305
chr3,2060000,1,0.6464,2070000,2352
chr3,2070000,0.99388,0.65,2080000,2419
chr3,2080000,1,0.6083,2090000,1919
chr3,2090000,1,0.6211,2100000,2010
chr3,2100000,0.99505,0.6261,2110000,6087
chr3,2110000,1,0.6194,2120000,2050
chr3,2120000,0.998824,0.6205,2130000,2543
chr3,2130000,0.798262,0.6177,2140000,2314
chr3,2140000,1,0.5994,2150000,2774
chr3,2150000,1,0.6362,2160000,2727
chr3,2160000,0.99305,0.6114,2170000,2333
chr3,2170000,1,0.6033,2180000,2642
chr3,2180000,0.994551,0.6437,2190000,2423
chr3,2190000,0.976007,0.6395,2200000,2576
chr3,2200000,1,0.6359,2210000,2344
chr3,2210000,1,0.6581,2220000,2343
chr3,2220000,1,0.6102,2230000,2674
chr3,2230000,1,0.6532,2240000,2415
chr3,2240000,0.746885,0.6137,2250000,2527
chr3,2250000,0.9939,0.6395,2260000,2412
chr3,2260000,1,0.6278,2270000,2519
chr3,2270000,0.960618,0.621,2280000,2530
chr3,2280000,0.97508,0.6725,2290000,2454
chr3,2290000,1,0.6735,2300000,2434
chr3,2300000,1,0.6373,2310000,7761
chr3,2310000,0.99885,0.642,2320000,2622
chr3,2320000,1,0.6457,2330000,2488
chr3,2330000,1,0.621,2340000,2740
chr3,2340000,0.988585,0.6585,2350000,2461
chr3,2350000,0.9998,0.6408,2360000,2459
chr3,2360000,1,0.6414,2370000,2383
chr3,2370000,0.99895,0.6809,2380000,2137
chr3,2380000,0.975,0.6249,2390000,2443
chr3,2390000,1,0.6402,2400000,2563
chr3,2400000,1,0.666,2410000,2420
chr3,2410000,0.9933,0.6362,2420000,2504
chr3,2420000,0.99615,0.5228,2430000,2960
chr3,2430000,1,0.6381,2440000,2600
chr3,2440000,1,0.6172,2450000,3480
chr3,2450000,1,0.6066,2460000,2708
chr3,2460000,1,0.5993,2470000,3418
chr3,2470000,1,0.6032,2480000,2881
chr3,2480000,1,0.6,2490000,2650
chr3,2490000,1,0.6594,2500000,2376
chr3,2500000,1,0.6359,2510000,1903
chr3,2510000,0.975359,0.6837,2520000,1808
chr3,2520000,1,0.6142,2530000,2739
chr3,2530000,0.98775,0.6389,2540000,2528
chr3,2540000,0.9672,0.6289,2550000,2568
chr3,2550000,1,0.6029,2560000,2670
chr3,2560000,1,0.6504,2570000,2555
chr3,2570000,1,0.6188,2580000,2630
chr3,2580000,0.98195,0.627,2590000,2283
chr3,2590000,0.9995,0.596,2600000,2535
chr3,2600000,0.9917,0.6406,2610000,2334
chr3,2610000,0.734497,0.6201,2620000,2142
chr3,2620000,0.967816,0.6148,2630000,2515
chr3,2630000,0.981717,0.6848,2640000,2393
chr3,2640000,0.993883,0.5927,2650000,2663
chr3,2650000,1,0.6696,2660000,2202
chr3,2660000,1,0.7376,2670000,1831
chr3,2670000,0.998732,0.6544,2680000,2228
chr3,2680000,0.83425,0.5949,2690000,2652
chr3,2690000,0.96655,0.6221,2700000,2575
chr3,2700000,0.97283,0.6317,2710000,2425
chr3,2710000,0.946422,0.676,2720000,2129
chr3,2720000,0.90852,0.6345,2730000,2506
chr3,2730000,0.9221,0.6199,2740000,2466
chr3,2740000,0.994427,0.6246,2750000,2558
chr3,2750000,0.99475,0.6537,2760000,2532
chr3,2760000,0.90115,0.6132,2770000,2565
chr3,2770000,0.9992,0.6493,2780000,2437
chr3,2780000,1,0.6292,2790000,2676
chr3,2790000,1,0.6118,2800000,2733
chr3,2800000,1,0.6314,2810000,2614
chr3,2810000,0.98145,0.6182,2820000,2546
chr3,2820000,0.940185,0.6412,2830000,1948
chr3,2830000,0.986875,0.625,2840000,2450
chr3,2840000,1,0.6098,2850000,2710
chr3,2850000,0.984467,0.6516,2860000,2387
chr3,2860000,1,0.6691,2870000,2334
chr3,2870000,0.9914,0.6339,2880000,2431
chr3,2880000,0.979,0.6448,2890000,2443
chr3,2890000,0.99739,0.6397,2900000,2654
chr3,2900000,1,0.6285,2910000,2427
chr3,2910000,0.92725,0.6338,2920000,2654
chr3,2920000,0.951849,0.6067,2930000,5000
chr3,2930000,0.8926,0.6193,2940000,2467
chr3,2940000,1,0.6107,2950000,2593
chr3,2950000,1,0.6337,2960000,2561
chr3,2960000,0.99935,0.6561,2970000,2427
chr3,2970000,0.99885,0.6602,2980000,2348
chr3,2980000,1,0.6254,2990000,2619
chr3,2990000,1,0.6033,3000000,2807
chr3,3000000,1,0.6225,3010000,2634
chr3,3010000,0.948976,0.6169,3020000,2485
chr3,3020000,1,0.5997,3030000,2827
chr3,3030000,1,0.6334,3040000,4365
chr3,3040000,1,0.6084,3050000,2677
chr3,3050000,0.9981,0.6203,3060000,2689
chr3,3060000,1,0.6157,3070000,2723
chr3,3070000,1,0.6151,3080000,2491
chr3,3080000,1,0.6502,3090000,2402
chr3,3090000,1,0.6076,3100000,2671
chr3,3100000,1,0.646,3110000,2535
chr3,3110000,0.98675,0.6372,3120000,2669
chr3,3120000,1,0.6561,3130000,2421
chr3,3130000,1,0.6451,3140000,2575
chr3,3140000,1,0.6407,3150000,2348
chr3,3150000,1,0.6084,3160000,2509
chr3,3160000,0.99965,0.7076,3170000,2476
chr3,3170000,0.973855,0.627,3180000,2509
chr3,3180000,1,0.6135,3190000,2596
chr3,3190000,0.77305,0.6165,3200000,2505
chr3,3200000,1,0.6137,3210000,2674
chr3,3210000,0.9758,0.6696,3220000,2325
chr3,3220000,0.9958,0.6397,3230000,2521
chr3,3230000,1,0.6267,3240000,2550
chr3,3240000,1,0.623,3250000,2746
chr3,3250000,1,0.625,3260000,2710
chr3,3260000,1,0.6142,3270000,2760
chr3,3270000,1,0.6233,3280000,2753
chr3,3280000,1,0.6332,3290000,2518
chr3,3290000,0.99885,0.6202,3300000,2542
chr3,3300000,0.97825,0.6146,3310000,2406
chr3,3310000,0.98755,0.6345,3320000,2428
chr3,3320000,1,0.6491,3330000,2459
chr3,3330000,0.9541,0.6479,3340000,2484
chr3,3340000,0.998483,0.6486,3350000,2261
chr3,3350000,0.9973,0.645,3360000,2427
chr3,3360000,1,0.6276,3370000,2586
chr3,3370000,1,0.6196,3380000,2018
chr3,3380000,0.986256,0.6442,3390000,2457
chr3,3390000,1,0.679,3400000,2512
chr3,3400000,0.99885,0.642,3410000,2646
chr3,3410000,1,0.6118,3420000,2568
chr3,3420000,1,0.5973,3430000,2765
chr3,3430000,1,0.6283,3440000,2818
chr3,3440000,1,0.6142,3450000,2885
chr3,3450000,1,0.6061,3460000,4108
chr3,3460000,0.975,0.598,3470000,2621
chr3,3470000,1,0.6179,3480000,2663
chr3,3480000,1,0.6458,3490000,2575
chr3,3490000,1,0.6065,3500000,2771
chr3,3500000,1,0.6057,3510000,2777
chr3,3510000,1,0.5969,3520000,2533
chr3,3520000,0.99605,0.623,3530000,2757
chr3,3530000,0.99155,0.6035,3540000,4359
chr3,3540000,0.95505,0.5914,3550000,2473
chr3,3550000,0.907033,0.6423,3560000,2192
chr3,3560000,1,0.6178,3570000,2545
chr3,3570000,1,0.6107,3580000,2684
chr3,3580000,0.91385,0.6825,3590000,2262
chr3,3590000,0.98585,0.6246,3600000,2541
chr3,3600000,0.9794,0.6041,3610000,2801
chr3,3610000,1,0.6309,3620000,2534
chr3,3620000,1,0.6057,3630000,2750
chr3,3630000,0.9065,0.6372,3640000,2438
chr3,3640000,0.92495,0.6203,3650000,2519
chr3,3650000,0.90665,0.6266,3660000,2527
chr3,3660000,1,0.63,3670000,2661
chr3,3670000,1,0.6218,3680000,2401
chr3,3680000,0.9806,0.6709,3690000,2026
chr3,3690000,0.995667,0.6936,3700000,2054
chr3,3700000,0.87855,0.6077,3710000,2426
chr3,3710000,1,0.6464,3720000,2449
chr3,3720000,1,0.6066,3730000,2538
chr3,3730000,1,0.629,3740000,2405
chr3,3740000,0.977675,0.6228,3750000,2457
chr3,3750000,1,0.62,3760000,2659
chr3,3760000,0.9974,0.6084,3770000,2733
chr3,3770000,0.951817,0.6304,3780000,2772
chr3,3780000,1,0.6248,3790000,2711
chr3,3790000,0.99765,0.6211,3800000,2696
chr3,3800000,0.9767,0.6219,3810000,2620
chr3,3810000,0.9942,0.617,3820000,1646
chr3,3820000,1,0.5893,3830000,2625
chr3,3830000,1,0.593,3840000,2606
chr3,3840000,1,0.6004,3850000,2932
chr3,3850000,1,0.627,3860000,2621
chr3,3860000,1,0.614,3870000,2597
chr3,3870000,0.995317,0.6502,3880000,2357
chr3,3880000,1,0.6314,3890000,2442
chr3,3890000,1,0.6558,3900000,2548
chr3,3900000,1,0.605,3910000,2720
chr3,3910000,1,0.6209,3920000,2619
chr3,3920000,1,0.6034,3930000,2459
chr3,3930000,1,0.6984,3940000,2106
chr3,3940000,1,0.6374,3950000,2414
chr3,3950000,0.996633,0.6573,3960000,2359
chr3,3960000,0.97305,0.6851,3970000,2010
chr3,3970000,1,0.6377,3980000,2363
chr3,3980000,0.98125,0.6863,3990000,2168
chr3,3990000,1,0.5945,4000000,2742
chr3,4000000,1,0.6469,4010000,2494
chr3,4010000,1,0.6725,4020000,2364
chr3,4020000,0.848491,0.5689,4030000,2849
chr3,4030000,0.847506,0.567,4040000,2492
chr3,4040000,1,0.6172,4050000,2654
chr3,4050000,1,0.6426,4060000,2481
chr3,4060000,0.964117,0.6115,4070000,2569
chr3,4070000,1,0.6175,4080000,2781
chr3,4080000,1,0.6411,4090000,2576
chr3,4090000,1,0.6535,4100000,2357
chr3,4100000,1,0.6328,4110000,2509
chr3,4110000,0.995083,0.6397,4120000,2533
chr3,4120000,0.99875,0.5979,4130000,2750
chr3,4130000,1,0.6056,4140000,2896
chr3,4140000,1,0.5989,4150000,2724
chr3,4150000,0.9991,0.6164,4160000,2688
chr3,4160000,1,0.6095,4170000,2502
chr3,4170000,0.99945,0.678,4180000,2220
chr3,4180000,1,0.6802,4190000,2062
chr3,4190000,1,0.6192,4200000,2560
chr3,4200000,0.98915,0.6589,4210000,2407
chr3,4210000,0.989125,0.6506,4220000,2433
chr3,4220000,0.719909,0.5946,4230000,2076
chr3,4230000,0.99895,0.6215,4240000,2615
chr3,4240000,1,0.6309,4250000,2633
chr3,4250000,0.981028,0.6226,4260000,2047
chr3,4260000,0.99915,0.6399,4270000,2391
chr3,4270000,0.984,0.6357,4280000,2445
chr3,4280000,1,0.5918,4290000,2812
chr3,4290000,1,0.6154,4300000,2623
chr3,4300000,1,0.623,4310000,2537
chr3,4310000,0.994046,0.6058,4320000,2571
chr3,4320000,0.977333,0.6334,4330000,2498
chr3,4330000,0.99885,0.6486,4340000,2453
chr3,4340000,1,0.6167,4350000,2545
chr3,4350000,0.99915,0.6186,4360000,2669
chr3,4360000,0.949717,0.6259,4370000,2461
chr3,4370000,0.986125,0.6442,4380000,2588
chr3,4380000,1,0.6755,4390000,2239
chr3,4390000,0.967599,0.6627,4400000,2335
chr3,4400000,0.99885,0.6403,4410000,2378
chr3,4410000,0.98515,0.6465,4420000,2355
chr3,4420000,0.998183,0.6476,4430000,5009
chr3,4430000,0.9992,0.6484,4440000,2588
chr3,4440000,1,0.6104,4450000,2851
chr3,4450000,0.875681,0.5423,4460000,3466
chr3,4460000,0.930915,0.5438,4470000,3197
chr3,4470000,0.852643,0.632,4480000,2466
chr3,4480000,0.9956,0.606,4490000,2517
